year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,165359,Male,36,111,no,no,259.2,7.9,29.38,104,3,3,4,1,1,1,0.4567901234567901,0.49258836944127704,0.26889040163376454,0.4012345679012346,0.64980107247881
2020,165361,Female,37,99,no,no,173.25,11.5,19.64,98,7,4,7,0,1,1,0.4074074074074074,0.3292474344355758,0.5855397148676171,0.5656565656565656,0.9888643833246845
2020,165883,Female,28,128,no,no,356.85,13.9,40.44,68,4,4,1,0,1,1,0.5267489711934157,0.678164196123147,0.3437190900098912,0.1905562561300266,0.2955587268638644
2020,166475,Female,66,53,no,no,307.65,10.7,34.87,142,2,3,3,0,1,1,0.21810699588477367,0.5846636259977194,0.3068540292515056,0.4615634649764343,0.5110923715620136
2020,166805,Female,22,98,no,yes,96.9,0.0,10.98,84,0,0,2,0,1,2,0.40329218106995884,0.18415051311288483,0.0,0.8668730650154798,0.7086576716830999
2020,168259,Female,31,67,no,no,257.55,11.9,29.19,111,4,4,2,0,1,1,0.2757201646090535,0.48945267958950966,0.407673860911271,0.430984274898078,0.5002378481231622
2020,169001,Male,30,112,no,no,255.75,11.2,28.99,91,6,4,0,0,1,1,0.4609053497942387,0.4860319270239452,0.38634011728182127,0.35581622678396874,0.3508692267773742
2020,169418,Female,24,94,no,no,272.7,9.2,30.91,97,2,3,4,0,1,1,0.3868312757201646,0.5182440136830102,0.2976383047557425,0.35570223689035574,0.6322868015914203
2020,169543,Female,31,127,no,no,209.4,8.8,23.73,88,4,3,2,0,1,1,0.522633744855967,0.3979475484606613,0.37083860092709653,0.42024832855778416,0.5627054142881854
2020,170333,Male,39,161,no,no,109.2,11.8,12.38,91,2,4,2,0,1,1,0.6625514403292181,0.20752565564424172,0.9531502423263328,0.8333333333333333,0.6927002248745892
2020,172251,Male,43,70,no,no,202.05,7.6,22.9,113,6,3,3,0,1,1,0.2880658436213992,0.3839794754846066,0.3318777292576419,0.5592675080425636,0.6480928905033732
2020,172942,Female,33,61,no,yes,433.05,8.6,49.08,49,3,3,0,0,1,2,0.25102880658436216,0.822976054732041,0.1752241238793807,0.11315090636185197,0.12084846912298912
2020,173571,Female,40,158,no,no,263.85,11.0,29.9,98,6,3,1,0,1,1,0.6502057613168725,0.5014253135689852,0.36789297658862874,0.37142315709683527,0.41621259297699364
2020,173610,Female,48,108,no,no,154.5,7.9,17.51,89,3,3,1,0,1,1,0.4444444444444444,0.2936145952109464,0.4511707595659623,0.5760517799352751,0.5580781871648505
2020,173726,Male,44,92,no,yes,212.4,10.2,24.07,95,11,3,0,0,1,2,0.3786008230452675,0.40364880273660203,0.423764021603656,0.4472693032015066,0.4071094966268812
2020,174316,Female,44,118,no,yes,384.45,11.7,43.57,130,1,4,1,0,1,2,0.48559670781893005,0.7306157354618015,0.2685333945375258,0.33814540252308495,0.2597517730496455
2020,174421,Male,28,106,no,yes,122.4,9.9,13.87,113,4,3,1,0,1,2,0.43621399176954734,0.23261117445838084,0.7137707281903389,0.9232026143790849,0.5997232312748659
2020,174429,Male,26,192,no,no,332.4,12.7,37.67,83,6,4,4,0,1,1,0.7901234567901234,0.6316989737742302,0.3371383063445712,0.2496991576413959,0.5548348036671857
2020,174528,Male,49,38,no,no,206.7,14.1,23.43,77,3,4,2,0,1,1,0.15637860082304528,0.39281641961231467,0.6017925736235595,0.3725205611998065,0.5662082684656634
2020,174686,Male,27,136,no,no,378.6,10.7,42.91,110,3,3,2,0,1,1,0.5596707818930041,0.7194982896237172,0.24935912374737834,0.2905441098784997,0.34319321916623424
2020,175022,Female,29,103,no,no,225.9,10.4,25.6,104,8,3,8,1,1,1,0.42386831275720166,0.4293044469783352,0.40625,0.4603806994245241,0.9964106555959178
2020,175524,Female,39,116,no,yes,300.6,8.3,34.07,100,4,3,1,0,1,2,0.4773662551440329,0.5712656784492588,0.24361608453184624,0.332667997338656,0.3685348555613216
2020,175540,Male,34,49,no,yes,321.6,8.0,36.45,107,13,3,3,0,1,2,0.20164609053497942,0.6111744583808437,0.21947873799725648,0.3327114427860696,0.4929942916450442
2020,176671,Female,26,118,no,no,281.1,12.2,31.86,97,6,4,1,0,1,1,0.48559670781893005,0.5342075256556442,0.38292529817953547,0.34507292778370685,0.39383324684310683
2020,177770,Female,36,40,no,yes,222.15,6.2,25.18,102,5,2,2,0,1,2,0.1646090534979424,0.4221778791334093,0.2462271644162033,0.4591492234976367,0.5461641584500952
2020,178283,Female,37,130,no,no,180.75,14.3,20.49,107,2,4,1,0,1,1,0.5349794238683128,0.34350057012542756,0.6979014153245486,0.5919778699861687,0.5240226604393704
2020,178451,Male,41,37,no,no,299.25,8.1,33.92,123,4,3,2,0,1,1,0.1522633744855967,0.5687001140250855,0.23879716981132082,0.41102756892230574,0.4461382113821139
2020,178539,Female,28,112,yes,no,242.85,10.7,27.52,134,4,3,1,0,2,1,0.4609053497942387,0.4615165336374002,0.3888081395348837,0.5517809347333745,0.44345701435737767
2020,179241,Male,35,125,no,no,190.05,14.4,21.54,112,7,4,2,0,1,1,0.51440329218107,0.3611744583808438,0.668523676880223,0.5893186003683241,0.5878092025601107
2020,179806,Female,43,9,no,yes,290.7,13.3,32.95,102,2,4,1,0,1,2,0.037037037037037035,0.5524515393386544,0.40364188163884673,0.3508771929824562,0.3813786542120742
2020,180041,Male,40,72,no,yes,139.2,5.8,15.78,83,7,2,1,0,1,2,0.2962962962962963,0.2645381984036488,0.36755386565272496,0.596264367816092,0.5779276941705589
2020,180402,Female,29,103,no,no,260.25,9.7,29.5,66,2,3,3,0,1,1,0.42386831275720166,0.49458380843785626,0.3288135593220338,0.25360230547550433,0.5725869226777375
2020,180609,Female,42,57,no,no,223.95,11.9,25.38,101,3,4,2,0,1,1,0.2345679012345679,0.4255986316989737,0.46887312844759654,0.4509935253404778,0.5438289223317766
2020,180816,Male,43,140,no,no,243.9,8.2,27.64,66,2,3,1,0,1,1,0.5761316872427984,0.4635119726339794,0.29667149059334297,0.27060270602706027,0.4420947932883586
2020,182008,Female,47,88,no,yes,272.4,11.4,30.87,104,4,4,1,0,1,2,0.36213991769547327,0.517673888255416,0.36929057337220605,0.38179148311306904,0.4051202214149802
2020,182401,Female,50,142,no,yes,330.75,5.9,37.49,109,9,2,2,0,1,2,0.5843621399176955,0.6285632839224629,0.15737530008002132,0.3295540438397581,0.4052715793115379
2020,183297,Female,38,45,no,yes,295.2,7.7,33.46,85,2,3,1,0,1,2,0.18518518518518517,0.5610034207525655,0.2301255230125523,0.287940379403794,0.3755405639162775
2020,183663,Male,32,92,no,no,302.85,13.7,34.32,80,6,4,3,0,1,1,0.3786008230452675,0.5755416191562144,0.39918414918414913,0.26415717351824336,0.5173196678775298
2020,184322,Male,31,88,no,no,92.85,8.8,10.52,110,2,3,3,0,1,1,0.36213991769547327,0.17645381984036485,0.8365019011406845,1.1847065158858374,0.78976388168137
2020,184762,Male,31,151,yes,no,327.0,12.4,37.06,95,1,4,0,0,2,1,0.6213991769547325,0.621436716077537,0.3345925526173772,0.290519877675841,0.2584327970939284
2020,184815,Male,40,105,no,yes,211.8,11.4,24.0,101,2,4,1,0,1,2,0.43209876543209874,0.4025085518814139,0.475,0.4768649669499528,0.483739837398374
2020,185424,Female,37,57,yes,yes,351.75,11.4,39.87,94,4,4,2,0,2,2,0.2345679012345679,0.6684720638540478,0.2859292701279157,0.26723525230987916,0.3780271579311539
2020,185702,Female,28,115,no,yes,255.75,13.6,28.99,71,5,4,6,0,1,2,0.4732510288065844,0.4860319270239452,0.46912728527078307,0.2776148582600195,0.8059807991696938
2020,185871,Female,36,113,no,no,91.8,13.7,10.4,114,3,4,5,1,1,1,0.46502057613168724,0.17445838084378562,1.317307692307692,1.2418300653594772,0.9428299602144959
2020,185880,Male,45,67,no,yes,157.35,9.6,17.83,128,9,3,1,0,1,2,0.2757201646090535,0.29903078677309003,0.538418395961862,0.813473149030823,0.5543807299775126
2020,186513,Male,51,58,no,yes,360.6,11.2,40.87,108,3,4,1,0,1,2,0.23868312757201646,0.685290763968073,0.2740396378761928,0.29950083194675536,0.29069365161736727
2020,186866,Male,37,101,no,no,314.4,7.6,35.63,85,2,3,3,0,1,1,0.4156378600823045,0.597491448118586,0.21330339601459447,0.2703562340966921,0.5023352361183187
2020,187479,Male,36,129,no,yes,289.2,16.4,32.78,118,5,3,1,0,1,2,0.5308641975308642,0.5496009122006841,0.5003050640634532,0.40802213001383125,0.38332468431067296
2020,187919,Female,49,79,no,yes,154.65,12.2,17.53,92,8,3,3,0,1,2,0.32510288065843623,0.29389965792474343,0.6959498003422704,0.5948916909149693,0.709587441619097
2020,187933,Male,21,100,no,no,268.65,10.2,30.45,116,10,3,1,0,1,1,0.411522633744856,0.5105473204104902,0.3349753694581281,0.43178857249209013,0.40998529666147737
2020,187947,Male,38,130,no,no,316.8,6.3,35.9,80,9,2,2,0,1,1,0.5349794238683128,0.6020524515393386,0.1754874651810585,0.25252525252525254,0.4233696592285072
2020,188158,Female,35,179,no,no,430.95,10.5,48.84,112,4,3,0,1,1,1,0.7366255144032922,0.8189851767388825,0.21498771498771496,0.2598909386239703,0.12357291126102755
2020,188310,Male,34,98,no,yes,272.4,12.9,30.87,121,4,4,2,0,1,2,0.40329218106995884,0.517673888255416,0.41788143828960156,0.44419970631424377,0.48097215014703354
2020,189354,Male,32,37,no,yes,397.05,10.4,45.0,102,7,3,0,0,1,2,0.1522633744855967,0.7545610034207525,0.23111111111111104,0.2568945976577257,0.16755319148936176
2020,189451,Male,45,72,no,yes,330.0,14.7,37.4,71,6,4,3,0,1,2,0.2962962962962963,0.6271379703534777,0.393048128342246,0.21515151515151515,0.4820965230928906
2020,190926,Male,34,137,no,no,172.5,7.3,19.55,61,4,2,3,0,1,1,0.5637860082304527,0.3278221208665906,0.3734015345268542,0.3536231884057971,0.6864296834457707
2020,192260,Male,25,127,no,yes,123.3,5.1,13.97,104,6,2,0,0,1,2,0.522633744855967,0.23432155074116304,0.36506800286327845,0.8434712084347121,0.5227036844836535
2020,192621,Female,28,72,no,no,326.7,10.4,37.03,91,5,3,4,0,1,1,0.2962962962962963,0.6208665906499429,0.2808533621388063,0.2785430058157331,0.5622297180418614
2020,192653,Female,37,17,no,yes,297.75,8.1,33.75,130,10,3,1,0,1,2,0.06995884773662552,0.5658494868871151,0.24,0.436607892527288,0.37223231274865953
2020,193284,Male,35,129,no,no,215.55,11.4,24.43,86,8,4,4,0,1,1,0.5308641975308642,0.40963511972633976,0.466639377814163,0.398979355138019,0.7064305483480368
2020,193457,Male,36,114,no,yes,309.3,11.4,35.05,83,6,4,1,0,1,2,0.4691358024691358,0.5877993158494869,0.3252496433666191,0.26834788231490464,0.3572478809894482
2020,194533,Male,36,91,yes,no,217.5,16.7,24.65,151,3,5,2,1,2,1,0.37448559670781895,0.41334093500570124,0.6774847870182557,0.6942528735632184,0.5521968517557516
2020,194671,Female,30,93,no,yes,328.05,9.4,37.18,85,5,3,2,0,1,2,0.38271604938271603,0.6234321550741163,0.2528240989779451,0.2591068434689834,0.40877443348901576
2020,195935,Male,32,101,no,yes,313.8,9.5,35.56,100,3,3,0,0,1,2,0.4156378600823045,0.5963511972633979,0.2671541057367829,0.3186743148502231,0.27555786196159837
2020,196238,Male,47,57,yes,yes,354.75,12.2,40.21,117,3,4,2,0,2,2,0.2345679012345679,0.6741733181299885,0.3034071126585426,0.3298097251585624,0.37413509773395615
2020,196348,Female,31,126,yes,yes,367.35,9.7,41.63,136,6,3,4,0,2,2,0.5185185185185185,0.6981185860889395,0.2330050444391064,0.3702191370627467,0.5094923023698323
2020,196428,Male,41,130,no,no,190.5,6.1,21.59,99,6,2,0,0,1,1,0.5349794238683128,0.36202964652223485,0.28253821213524777,0.5196850393700787,0.43552153606642463
2020,197904,Male,43,83,no,yes,143.85,13.3,16.3,109,4,4,0,0,1,2,0.34156378600823045,0.27337514253135686,0.8159509202453987,0.7577337504344804,0.4960430721328491
2020,197908,Male,62,116,no,no,325.95,11.3,36.94,76,3,4,2,0,1,1,0.4773662551440329,0.6194412770809578,0.30590146182999467,0.23316459579690138,0.41149887562705423
2020,198161,Male,42,87,no,no,226.5,9.7,25.67,127,3,3,5,1,1,1,0.35802469135802467,0.43044469783352335,0.37787300350603814,0.5607064017660044,0.7680764573603185
2020,199976,Male,29,149,no,no,234.0,8.9,26.52,104,8,3,0,0,1,1,0.6131687242798354,0.4446978335233751,0.3355957767722475,0.4444444444444444,0.3790866632070577
2020,200271,Female,35,117,no,no,253.2,15.5,28.7,106,4,5,0,0,1,1,0.48148148148148145,0.4811858608893956,0.5400696864111498,0.4186413902053713,0.3541774779449924
2020,200342,Female,34,50,no,yes,379.35,8.5,42.99,146,4,3,3,0,1,2,0.205761316872428,0.7209236031927023,0.19772040009304492,0.3848688546197443,0.4180721328489882
2020,200466,Male,38,80,no,no,177.15,8.2,20.08,86,6,3,1,0,1,1,0.3292181069958848,0.3366590649942987,0.4083665338645418,0.4854642957945244,0.5286931326760078
2020,201346,Female,53,74,no,no,261.15,8.3,29.6,123,5,3,2,1,1,1,0.3045267489711934,0.49629418472063846,0.2804054054054054,0.47099368179207357,0.49556737588652494
2020,201583,Male,42,152,yes,yes,356.25,14.2,40.38,80,3,4,9,1,2,2,0.6255144032921811,0.6770239452679588,0.35165923724616144,0.22456140350877193,0.9031525687597304
2020,201900,Male,52,96,no,yes,218.7,9.9,24.79,96,2,3,1,0,1,2,0.3950617283950617,0.4156214367160775,0.3993545784590561,0.43895747599451307,0.4747880989448193
2020,202249,Female,45,159,no,yes,276.15,16.9,31.3,101,3,5,0,0,1,2,0.654320987654321,0.524800456100342,0.5399361022364217,0.3657432554770958,0.3244032174364298
2020,202498,Male,29,162,no,yes,337.35,12.1,38.23,61,2,4,0,0,1,2,0.6666666666666666,0.6411060433295325,0.3165053622809313,0.18082110567659698,0.2450051894135963
2020,203048,Female,34,75,no,no,221.25,16.4,25.08,68,3,5,2,0,1,1,0.30864197530864196,0.4204675028506271,0.6539074960127591,0.3073446327683616,0.5473317765092546
2020,203849,Male,49,118,no,no,204.15,11.3,23.14,90,4,4,1,0,1,1,0.48559670781893005,0.3879703534777651,0.48833189282627487,0.44085231447465095,0.49366459090122816
2020,204104,Female,40,54,no,no,408.9,9.5,46.34,111,2,3,1,1,1,1,0.2222222222222222,0.7770809578107183,0.20500647388864912,0.2714600146735143,0.22803148244248406
2020,204191,Female,35,45,no,no,117.3,18.0,13.29,100,3,3,1,0,1,1,0.18518518518518517,0.22291904218928163,1.3544018058690745,0.8525149190110827,0.6063397336101021
2020,204826,Female,22,87,no,no,219.45,5.3,24.87,66,9,2,1,0,1,1,0.35802469135802467,0.41704675028506266,0.21310816244471253,0.30075187969924816,0.47381508389551985
2020,204830,Male,41,37,yes,yes,224.55,9.2,25.45,90,4,3,1,0,2,2,0.1522633744855967,0.4267388825541619,0.3614931237721022,0.4008016032064128,0.4671985815602837
2020,205057,Male,45,155,no,no,305.1,8.9,34.58,119,4,3,0,1,1,1,0.6378600823045267,0.5798175598631699,0.25737420474262573,0.3900360537528679,0.28684483653347176
2020,205411,Female,26,75,yes,no,316.95,9.7,35.92,63,4,3,4,1,2,1,0.30864197530864196,0.6023375142531356,0.2700445434298441,0.19876952200662565,0.5748789136827539
2020,205473,Male,30,105,no,no,421.95,8.7,47.82,109,3,3,0,1,1,1,0.43209876543209874,0.8018814139110604,0.18193224592220814,0.25832444602441046,0.1352490918526207
2020,208263,Male,30,155,no,no,285.45,8.0,32.35,134,3,3,1,0,1,1,0.6378600823045267,0.5424743443557583,0.24729520865533228,0.4694342266596602,0.3881897595571701
2020,209073,Female,38,103,no,no,211.95,6.4,24.02,96,2,2,1,0,1,1,0.42386831275720166,0.4027936145952109,0.26644462947543723,0.4529370134465676,0.4835452343885142
2020,209779,Female,39,43,no,no,362.85,5.9,41.12,104,3,2,1,0,1,1,0.17695473251028807,0.6895667046750285,0.14348249027237348,0.28661981535069586,0.287774606469469
2020,210158,Male,37,100,no,no,324.3,10.2,36.75,127,3,3,0,0,1,1,0.411522633744856,0.6163055872291904,0.27755102040816326,0.3916127042861548,0.2619356512714064
2020,210685,Female,39,77,no,no,350.7,7.6,39.75,104,3,3,2,0,1,1,0.3168724279835391,0.6664766248574686,0.1911949685534592,0.29654975762760194,0.37938937900017305
2020,210746,Male,35,123,no,yes,405.6,15.4,45.97,113,7,5,1,0,1,2,0.5061728395061729,0.7708095781071835,0.335001087665869,0.2785996055226824,0.23231274865940155
2020,211508,Male,31,5,no,no,298.8,13.3,33.86,85,3,4,3,0,1,1,0.0205761316872428,0.5678449258836944,0.39279385705847614,0.28447121820615795,0.5225739491437468
2020,212407,Female,31,129,no,no,279.0,11.5,31.62,63,6,4,4,0,1,1,0.5308641975308642,0.5302166476624857,0.3636938646426312,0.22580645161290322,0.6241134751773051
2020,212825,Female,45,186,no,yes,111.45,14.5,12.63,90,3,4,2,0,1,2,0.7654320987654321,0.21180159635119725,1.1480601741884402,0.8075370121130552,0.6897811797266911
2020,212914,Female,35,64,no,yes,436.65,7.5,49.49,67,2,3,1,0,1,2,0.26337448559670784,0.8298175598631697,0.15154576682158016,0.1534409710294286,0.19202992561840523
2020,213222,Male,30,139,no,no,207.15,8.3,23.48,63,2,3,1,0,1,1,0.5720164609053497,0.3936716077537058,0.3534923339011925,0.30412744388124546,0.4897725307040305
2020,213247,Male,56,149,no,yes,271.05,12.6,30.72,53,3,4,3,0,1,2,0.6131687242798354,0.5151083238312428,0.4101562500000001,0.1955358789891164,0.5585755059678257
2020,213468,Male,42,19,no,no,279.15,14.6,31.64,127,7,4,2,0,1,1,0.07818930041152264,0.5305017103762827,0.461441213653603,0.4549525344796705,0.47221501470333865
2020,213546,Male,39,74,no,no,205.05,9.8,23.24,114,4,3,0,0,1,1,0.3045267489711934,0.3896807297605473,0.42168674698795183,0.5559619604974396,0.41664504411001557
2020,213849,Female,44,89,yes,yes,168.9,11.1,19.14,116,2,3,0,1,2,2,0.3662551440329218,0.32098061573546177,0.5799373040752351,0.6867969212551805,0.4635443694862481
2020,214005,Female,29,80,no,no,240.9,10.7,27.3,88,1,3,1,0,1,1,0.3292181069958848,0.4578107183580387,0.3919413919413919,0.365296803652968,0.4459868534855563
2020,214267,Male,29,95,yes,yes,330.3,4.1,37.43,82,2,2,0,1,2,2,0.39094650205761317,0.6277080957810718,0.10953780390061452,0.2482591583409022,0.254151530877011
2020,214276,Male,50,111,no,no,295.65,9.3,33.51,101,11,3,0,0,1,1,0.4567901234567901,0.5618586088939566,0.2775290957923009,0.3416201589717572,0.2991048261546446
2020,214448,Female,35,87,no,no,307.2,9.5,34.82,89,3,3,0,0,1,1,0.35802469135802467,0.5838084378563283,0.27283170591614014,0.2897135416666667,0.2841203943954334
2020,214544,Female,35,127,no,yes,214.8,11.6,24.34,77,1,4,1,0,1,2,0.522633744855967,0.4082098061573546,0.47658175842235007,0.3584729981378026,0.47984777720117633
2020,214729,Female,34,98,no,yes,269.85,12.8,30.58,76,7,4,3,0,1,2,0.40329218106995884,0.5128278221208666,0.41857423152387185,0.2816379470075968,0.5601323300467047
2020,215262,Male,24,147,yes,yes,329.85,8.1,37.38,111,4,3,3,0,2,2,0.6049382716049383,0.6268529076396807,0.21669341894061,0.33651659845384263,0.4822911261027504
2020,215342,Female,50,34,no,no,440.55,11.0,49.93,76,10,3,2,1,1,1,0.13991769547325103,0.8372291904218928,0.2203084318045263,0.1725116331857905,0.2628221760941014
2020,216475,Male,37,116,no,no,241.05,8.2,27.32,144,5,3,0,0,1,1,0.4773662551440329,0.4580957810718358,0.30014641288433375,0.5973864343497199,0.369940321743643
2020,217688,Male,66,86,no,no,189.45,9.8,21.47,95,7,3,2,0,1,1,0.35390946502057613,0.36003420752565557,0.456450861667443,0.5014515703351808,0.5885876145995504
2020,217894,Female,61,115,yes,no,270.0,12.4,30.6,70,3,4,1,0,2,1,0.4732510288065844,0.5131128848346636,0.40522875816993453,0.25925925925925924,0.4082338695727384
2020,218827,Female,33,55,no,no,291.15,7.0,33.0,136,7,2,2,0,1,1,0.22633744855967078,0.5533067274800455,0.21212121212121215,0.4671131719045166,0.4566467739145478
2020,218905,Male,38,73,no,no,297.45,14.8,33.71,87,8,4,3,0,1,1,0.3004115226337449,0.5652793614595211,0.4390388608721447,0.2924861321230459,0.5243253762324858
2020,219087,Male,38,114,no,no,287.25,0.0,32.56,118,0,0,0,0,1,1,0.4691358024691358,0.5458950969213227,0.0,0.41079199303742386,0.3100025947067982
2020,219267,Female,46,99,no,no,220.05,8.9,24.94,98,1,3,3,0,1,1,0.4074074074074074,0.4181870011402508,0.3568564554931837,0.4453533287889116,0.6247405293201869
2020,219381,Male,29,131,no,yes,203.85,9.4,23.1,121,4,3,1,0,1,2,0.5390946502057613,0.387400228050171,0.4069264069264069,0.5935737061564876,0.4940537969209481
2020,220614,Male,37,122,no,yes,380.55,9.2,43.13,123,5,3,7,0,1,2,0.5020576131687243,0.7232041049030786,0.2133086019012287,0.3232163973196689,0.7199230236983222
2020,222229,Female,30,138,yes,yes,337.8,11.7,38.28,99,4,4,0,0,2,2,0.5679012345679012,0.6419612314709235,0.3056426332288401,0.2930728241563055,0.24442138038401667
2020,223051,Male,39,87,no,no,173.1,13.1,19.62,69,5,4,2,0,1,1,0.35802469135802467,0.3289623717217788,0.6676860346585116,0.3986135181975737,0.6097993426742778
2020,223234,Female,19,121,no,yes,297.6,5.8,33.73,77,3,2,3,1,1,2,0.49794238683127573,0.5655644241733181,0.17195375037059002,0.25873655913978494,0.5241307732226259
2020,223616,Male,37,78,no,no,112.5,9.5,12.75,83,6,3,3,0,1,1,0.32098765432098764,0.2137970353477765,0.7450980392156863,0.7377777777777778,0.764270887389725
2020,224385,Male,49,110,no,no,294.15,12.9,33.34,71,1,4,3,0,1,1,0.45267489711934156,0.5590079817559862,0.38692261547690454,0.24137344892061874,0.5286066424494034
2020,224478,Male,76,153,no,no,290.7,8.5,32.95,108,3,3,1,0,1,1,0.6296296296296297,0.5524515393386544,0.2579666160849772,0.3715170278637771,0.3813786542120742
